Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm,league_strength
9949,Igor Vinícius,27,Brazil,False,Sao Paulo,Defender,23.0,1156.0,19.0,19.0,535.0,2.0,5.0,39.0,,22.0,11.0,16.0,3.0,12.0,41.0,87.0,154.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/9949.png,https://media.api-sports.io/football/teams/126.png,6.859090,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9949.png,https://media.api-sports.io/football/teams/126.png,Serie A,68.0,175.0,94
9954,Rodrigo Nestor,24,Brazil,False,Sao Paulo,Midfielder,29.0,2143.0,27.0,41.0,946.0,14.0,38.0,50.0,,22.0,16.0,39.0,3.0,26.0,34.0,82.0,216.0,3.0,3.0,0.0,,https://media.api-sports.io/football/players/9954.png,https://media.api-sports.io/football/teams/126.png,6.882758,7.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9954.png,https://media.api-sports.io/football/teams/126.png,Serie A,67.0,175.0,94
10081,Rafael,35,Brazil,False,Atletico-MG,Goalkeeper,1.0,90.0,14.0,,15.0,,,,,,,,,,,,,,0.0,0.0,2.0,https://media.api-sports.io/football/players/10081.png,https://media.api-sports.io/football/teams/1062.png,7.300000,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10081.png,https://media.api-sports.io/football/teams/1062.png,Serie A,91.0,192.0,94
10114,Zé Ivaldo,27,Brazil,False,Atletico Paranaense,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/10114.png,https://media.api-sports.io/football/teams/134.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/10114.png,https://media.api-sports.io/football/teams/134.png,Serie A,95.0,186.0,94
10180,Bruno Henrique,34,Brazil,False,Flamengo,Attacker,8.0,616.0,22.0,10.0,191.0,7.0,13.0,17.0,,7.0,19.0,9.0,,3.0,7.0,43.0,83.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/10180.png,https://media.api-sports.io/football/teams/127.png,6.985714,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10180.png,https://media.api-sports.io/football/teams/127.png,Serie A,74.0,183.0,94
10229,Cássio,37,Brazil,False,Corinthians,Goalkeeper,34.0,3060.0,16.0,,706.0,,,,,,6.0,,,1.0,1.0,19.0,19.0,,0.0,26.0,95.0,https://media.api-sports.io/football/players/10229.png,https://media.api-sports.io/football/teams/131.png,7.186666,2.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10229.png,https://media.api-sports.io/football/teams/131.png,Serie A,92.0,195.0,94
10241,Mateus Vital,26,Brazil,False,Corinthians,Midfielder,16.0,737.0,16.0,10.0,316.0,2.0,6.0,36.0,,16.0,17.0,10.0,1.0,7.0,21.0,61.0,125.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/10241.png,https://media.api-sports.io/football/teams/131.png,6.656250,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10241.png,https://media.api-sports.io/football/teams/131.png,Serie A,65.0,175.0,94
10249,Ramiro,31,Brazil,False,Corinthians,Midfielder,12.0,553.0,19.0,7.0,283.0,3.0,3.0,5.0,,2.0,5.0,8.0,1.0,6.0,14.0,32.0,68.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10249.png,https://media.api-sports.io/football/teams/131.png,6.766666,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10249.png,https://media.api-sports.io/football/teams/131.png,Serie A,67.0,168.0,94
10309,Marlon,27,Brazil,False,Fluminense,Defender,3.0,270.0,18.0,2.0,88.0,,2.0,,,,1.0,6.0,2.0,5.0,5.0,8.0,18.0,,0.0,0.0,,https://media.api-sports.io/football/players/10309.png,https://media.api-sports.io/football/teams/124.png,6.733333,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10309.png,https://media.api-sports.io/football/teams/124.png,Serie A,81.0,175.0,94
30763,Jandrei,31,Brazil,False,Sao Paulo,Goalkeeper,19.0,1649.0,21.0,1.0,544.0,,,,,,2.0,,,1.0,,11.0,11.0,,0.0,18.0,47.0,https://media.api-sports.io/football/players/30763.png,https://media.api-sports.io/football/teams/126.png,6.917647,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/30763.png,https://media.api-sports.io/football/teams/126.png,Serie A,93.0,187.0,94
80173,Anderson,26,Brazil,False,Atletico Paranaense,Goalkeeper,5.0,450.0,12.0,,125.0,,,2.0,,1.0,1.0,,,,,6.0,8.0,,0.0,10.0,20.0,https://media.api-sports.io/football/players/80173.png,https://media.api-sports.io/football/teams/134.png,6.720000,1.0,0.0,0.0,False,,,0.0,0.0,1.0,https://media.api-sports.io/football/players/80173.png,https://media.api-sports.io/football/teams/134.png,Serie A,99.0,192.0,94
180235,Gabriel Veron,22,Brazil,False,Palmeiras,Attacker,12.0,569.0,8.0,11.0,118.0,6.0,9.0,19.0,,9.0,5.0,4.0,,6.0,14.0,31.0,66.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/180235.png,https://media.api-sports.io/football/teams/121.png,6.881818,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/180235.png,https://media.api-sports.io/football/teams/121.png,Serie A,75.0,176.0,94
180919,Welington,23,Brazil,False,Sao Paulo,Defender,32.0,1667.0,19.0,35.0,719.0,6.0,13.0,50.0,,27.0,29.0,17.0,,12.0,27.0,99.0,195.0,5.0,0.0,0.0,,https://media.api-sports.io/football/players/180919.png,https://media.api-sports.io/football/teams/126.png,6.840000,3.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/180919.png,https://media.api-sports.io/football/teams/126.png,Serie A,,,94
180921,Patryck,21,Brazil,False,Sao Paulo,Defender,1.0,28.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/180921.png,https://media.api-sports.io/football/teams/126.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/180921.png,https://media.api-sports.io/football/teams/126.png,Serie A,,,94
311517,Young,22,Brazil,False,Sao Paulo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/311517.png,https://media.api-sports.io/football/teams/126.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/311517.png,https://media.api-sports.io/football/teams/126.png,Serie A,,,94
352372,Matheus Gonçalves,19,Brazil,False,Flamengo,Attacker,3.0,24.0,4.0,,19.0,,1.0,2.0,,,,,,,,,2.0,,0.0,0.0,,https://media.api-sports.io/football/players/352372.png,https://media.api-sports.io/football/teams/127.png,6.500000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/352372.png,https://media.api-sports.io/football/teams/127.png,Serie A,,,94
352994,João Moreira,20,Brazil,False,Sao Paulo,Defender,5.0,292.0,34.0,3.0,155.0,,,14.0,,9.0,5.0,6.0,2.0,5.0,3.0,21.0,40.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/352994.png,https://media.api-sports.io/football/teams/126.png,6.780000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/352994.png,https://media.api-sports.io/football/teams/126.png,Serie A,,,94
1290,G. Varela,31,Uruguay,False,Flamengo,Defender,5.0,260.0,18.0,1.0,107.0,,,2.0,,1.0,6.0,1.0,1.0,8.0,6.0,14.0,24.0,,0.0,0.0,,https://media.api-sports.io/football/players/1290.png,https://media.api-sports.io/football/teams/127.png,6.860000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1290.png,https://media.api-sports.io/football/teams/127.png,Serie A,73.0,173.0,94
1771,Ayrton Lucas,27,Brazil,False,Flamengo,Defender,31.0,2560.0,36.0,27.0,1210.0,9.0,16.0,64.0,,31.0,42.0,40.0,6.0,26.0,54.0,152.0,295.0,6.0,2.0,0.0,,https://media.api-sports.io/football/players/1771.png,https://media.api-sports.io/football/teams/127.png,6.903571,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1771.png,https://media.api-sports.io/football/teams/127.png,Serie A,72.0,180.0,94
2283,David Luiz,37,Brazil,False,Flamengo,Defender,19.0,1425.0,52.0,5.0,990.0,7.0,10.0,3.0,,2.0,5.0,22.0,11.0,9.0,13.0,46.0,87.0,,0.0,0.0,,https://media.api-sports.io/football/players/2283.png,https://media.api-sports.io/football/teams/127.png,6.858823,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2283.png,https://media.api-sports.io/football/teams/127.png,Serie A,84.0,188.0,94
2414,Everton,28,Brazil,False,Flamengo,Attacker,20.0,1422.0,18.0,33.0,448.0,15.0,30.0,99.0,,52.0,19.0,16.0,,7.0,22.0,104.0,229.0,5.0,2.0,0.0,,https://media.api-sports.io/football/players/2414.png,https://media.api-sports.io/football/teams/127.png,7.035000,0.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2414.png,https://media.api-sports.io/football/teams/127.png,Serie A,75.0,174.0,94
2560,E. Pulgar,30,Chile,False,Flamengo,Midfielder,6.0,355.0,38.0,4.0,269.0,1.0,2.0,3.0,,2.0,2.0,11.0,1.0,2.0,8.0,23.0,45.0,,0.0,0.0,,https://media.api-sports.io/football/players/2560.png,https://media.api-sports.io/football/teams/127.png,6.866666,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2560.png,https://media.api-sports.io/football/teams/127.png,Serie A,78.0,187.0,94
2612,G. de Arrascaeta,30,Uruguay,False,Flamengo,Midfielder,24.0,1481.0,26.0,50.0,689.0,17.0,34.0,46.0,,27.0,43.0,8.0,,4.0,32.0,114.0,192.0,9.0,3.0,0.0,,https://media.api-sports.io/football/players/2612.png,https://media.api-sports.io/football/teams/127.png,7.538095,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2612.png,https://media.api-sports.io/football/teams/127.png,Serie A,73.0,173.0,94
9458,Léo Ortiz,28,Brazil,False,RB Bragantino,Defender,22.0,1922.0,45.0,10.0,1067.0,2.0,5.0,12.0,,10.0,7.0,13.0,21.0,26.0,22.0,78.0,118.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/9458.png,https://media.api-sports.io/football/teams/794.png,7.230000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9458.png,https://media.api-sports.io/football/teams/794.png,Serie A,,185.0,94
9939,Dudu,32,Brazil,False,Palmeiras,Attacker,38.0,2845.0,21.0,69.0,974.0,28.0,55.0,107.0,,49.0,61.0,15.0,1.0,23.0,15.0,130.0,258.0,9.0,7.0,0.0,,https://media.api-sports.io/football/players/9939.png,https://media.api-sports.io/football/teams/121.png,7.108333,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9939.png,https://media.api-sports.io/football/teams/121.png,Serie A,66.0,167.0,94
10089,Fabrício Bruno,28,Brazil,False,Flamengo,Defender,13.0,1170.0,52.0,2.0,765.0,2.0,6.0,1.0,,1.0,9.0,8.0,3.0,10.0,12.0,50.0,82.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/10089.png,https://media.api-sports.io/football/teams/127.png,7.130769,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10089.png,https://media.api-sports.io/football/teams/127.png,Serie A,87.0,191.0,94
10124,Léo Pereira,28,Brazil,False,Flamengo,Defender,13.0,1110.0,62.0,6.0,892.0,2.0,8.0,3.0,,2.0,8.0,16.0,6.0,12.0,13.0,47.0,82.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10124.png,https://media.api-sports.io/football/teams/127.png,6.953846,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10124.png,https://media.api-sports.io/football/teams/127.png,Serie A,84.0,188.0,94
10143,Rony,29,Brazil,False,Palmeiras,Attacker,33.0,2409.0,7.0,27.0,323.0,26.0,59.0,25.0,,9.0,36.0,35.0,1.0,7.0,17.0,101.0,252.0,2.0,12.0,0.0,,https://media.api-sports.io/football/players/10143.png,https://media.api-sports.io/football/teams/121.png,6.977419,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10143.png,https://media.api-sports.io/football/teams/121.png,Serie A,65.0,167.0,94
10174,Gabriel Barbosa,28,Brazil,False,Flamengo,Attacker,29.0,2053.0,20.0,28.0,644.0,24.0,46.0,25.0,,13.0,17.0,10.0,,2.0,8.0,42.0,89.0,1.0,11.0,0.0,,https://media.api-sports.io/football/players/10174.png,https://media.api-sports.io/football/teams/127.png,7.107407,10.0,0.0,1.0,False,,,1.0,2.0,,https://media.api-sports.io/football/players/10174.png,https://media.api-sports.io/football/teams/127.png,Serie A,74.0,178.0,94
10319,Allan,27,Brazil,False,Atletico-MG,Midfielder,33.0,2736.0,52.0,17.0,1795.0,12.0,23.0,26.0,,17.0,23.0,38.0,4.0,24.0,43.0,99.0,178.0,,0.0,0.0,,https://media.api-sports.io/football/players/10319.png,https://media.api-sports.io/football/teams/1062.png,6.879310,10.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10319.png,https://media.api-sports.io/football/teams/1062.png,Serie A,75.0,176.0,94
10321,Pedro,27,Brazil,False,Flamengo,Attacker,24.0,1167.0,6.0,16.0,166.0,23.0,40.0,17.0,,9.0,15.0,18.0,1.0,3.0,5.0,56.0,115.0,2.0,11.0,0.0,,https://media.api-sports.io/football/players/10321.png,https://media.api-sports.io/football/teams/127.png,7.057142,3.0,0.0,0.0,False,,,0.0,1.0,,https://media.api-sports.io/football/players/10321.png,https://media.api-sports.io/football/teams/127.png,Serie A,78.0,185.0,94
237103,Lázaro,22,Brazil,False,Flamengo,Attacker,21.0,818.0,10.0,11.0,250.0,11.0,22.0,24.0,,14.0,13.0,14.0,1.0,2.0,14.0,52.0,114.0,1.0,4.0,0.0,,https://media.api-sports.io/football/players/237103.png,https://media.api-sports.io/football/teams/127.png,6.794444,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/237103.png,https://media.api-sports.io/football/teams/127.png,Serie A,67.0,180.0,94
295513,J. López,24,Argentina,False,Palmeiras,Attacker,12.0,542.0,5.0,6.0,101.0,12.0,18.0,8.0,,5.0,6.0,7.0,2.0,,5.0,33.0,72.0,,2.0,0.0,,https://media.api-sports.io/football/players/295513.png,https://media.api-sports.io/football/teams/121.png,6.758333,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/295513.png,https://media.api-sports.io/football/teams/121.png,Serie A,74.0,190.0,94
306210,Matheus Cunha,23,Brazil,False,Flamengo,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/306210.png,https://media.api-sports.io/football/teams/127.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/306210.png,https://media.api-sports.io/football/teams/127.png,Serie A,79.0,181.0,94
340067,Cleiton,21,Brazil,False,Flamengo,Defender,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/340067.png,https://media.api-sports.io/football/teams/127.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/340067.png,https://media.api-sports.io/football/teams/127.png,Serie A,,,94
349001,Wesley,21,Brazil,False,Flamengo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/349001.png,https://media.api-sports.io/football/teams/127.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/349001.png,https://media.api-sports.io/football/teams/127.png,Serie A,,173.0,94
362886,Zé Welinton,20,Brazil,False,Flamengo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/362886.png,https://media.api-sports.io/football/teams/127.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/362886.png,https://media.api-sports.io/football/teams/127.png,Serie A,63.0,170.0,94
1069,Lucas Sasha,34,Brazil,False,Fortaleza EC,Midfielder,19.0,1274.0,21.0,4.0,497.0,5.0,13.0,7.0,,5.0,16.0,21.0,5.0,19.0,66.0,106.0,178.0,,1.0,0.0,,https://media.api-sports.io/football/players/1069.png,https://media.api-sports.io/football/teams/154.png,6.963157,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1069.png,https://media.api-sports.io/football/teams/154.png,Serie A,77.0,172.0,94
2410,Weverton,37,Brazil,False,Palmeiras,Goalkeeper,34.0,3060.0,19.0,1.0,867.0,,,,,,4.0,,,1.0,1.0,13.0,17.0,,0.0,21.0,79.0,https://media.api-sports.io/football/players/2410.png,https://media.api-sports.io/football/teams/121.png,6.981818,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/2410.png,https://media.api-sports.io/football/teams/121.png,Serie A,91.0,189.0,94
2502,G. Gómez,31,Paraguay,False,Palmeiras,Defender,30.0,2700.0,41.0,6.0,1342.0,13.0,23.0,3.0,,3.0,19.0,30.0,26.0,43.0,39.0,154.0,261.0,,9.0,0.0,,https://media.api-sports.io/football/players/2502.png,https://media.api-sports.io/football/teams/121.png,7.407142,9.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2502.png,https://media.api-sports.io/football/teams/121.png,Serie A,86.0,185.0,94
9726,Renato Kayzer,28,Brazil,False,Fortaleza EC,Attacker,6.0,157.0,3.0,,21.0,2.0,3.0,5.0,,3.0,1.0,3.0,,,,4.0,13.0,,0.0,0.0,,https://media.api-sports.io/football/players/9726.png,https://media.api-sports.io/football/teams/154.png,6.240000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9726.png,https://media.api-sports.io/football/teams/154.png,Serie A,68.0,178.0,94
9916,Marcos Rocha,36,Brazil,False,Palmeiras,Defender,28.0,2256.0,52.0,34.0,1644.0,,2.0,25.0,,14.0,16.0,24.0,6.0,27.0,77.0,125.0,206.0,5.0,0.0,0.0,,https://media.api-sports.io/football/players/9916.png,https://media.api-sports.io/football/teams/121.png,7.330769,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9916.png,https://media.api-sports.io/football/teams/121.png,Serie A,73.0,176.0,94
9917,Mayke,32,Brazil,False,Palmeiras,Defender,28.0,1462.0,22.0,26.0,733.0,8.0,8.0,22.0,,14.0,10.0,17.0,3.0,28.0,34.0,83.0,141.0,,3.0,0.0,,https://media.api-sports.io/football/players/9917.png,https://media.api-sports.io/football/teams/121.png,6.940740,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9917.png,https://media.api-sports.io/football/teams/121.png,Serie A,72.0,179.0,94
9920,Raphael Veiga,29,Brazil,False,Palmeiras,Midfielder,19.0,1270.0,20.0,24.0,411.0,9.0,23.0,28.0,,20.0,29.0,15.0,,3.0,12.0,68.0,128.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/9920.png,https://media.api-sports.io/football/teams/121.png,6.905882,1.0,0.0,0.0,False,,,2.0,0.0,,https://media.api-sports.io/football/players/9920.png,https://media.api-sports.io/football/teams/121.png,Serie A,77.0,178.0,94
9932,Zé Rafael,31,Brazil,False,Palmeiras,Midfielder,33.0,2582.0,32.0,24.0,1132.0,11.0,35.0,61.0,,35.0,60.0,47.0,2.0,27.0,63.0,189.0,369.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/9932.png,https://media.api-sports.io/football/teams/121.png,6.835483,11.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9932.png,https://media.api-sports.io/football/teams/121.png,Serie A,71.0,175.0,94
10083,Murilo,27,Brazil,False,Palmeiras,Defender,32.0,2839.0,46.0,10.0,1535.0,11.0,25.0,13.0,,10.0,9.0,23.0,23.0,38.0,38.0,148.0,226.0,1.0,5.0,0.0,,https://media.api-sports.io/football/players/10083.png,https://media.api-sports.io/football/teams/121.png,7.316666,7.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10083.png,https://media.api-sports.io/football/teams/121.png,Serie A,85.0,188.0,94
10372,Marcelo Lomba,38,Brazil,False,Palmeiras,Goalkeeper,3.0,270.0,24.0,,66.0,,,,,,,,,,,,,,0.0,0.0,6.0,https://media.api-sports.io/football/players/10372.png,https://media.api-sports.io/football/teams/121.png,7.500000,1.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10372.png,https://media.api-sports.io/football/teams/121.png,Serie A,85.0,189.0,94
10506,Marinho,34,Brazil,False,Flamengo,Attacker,25.0,1386.0,12.0,28.0,354.0,15.0,31.0,41.0,,18.0,66.0,18.0,1.0,6.0,26.0,113.0,195.0,5.0,4.0,0.0,,https://media.api-sports.io/football/players/10506.png,https://media.api-sports.io/football/teams/127.png,7.165217,6.0,1.0,0.0,False,,,1.0,0.0,,https://media.api-sports.io/football/players/10506.png,https://media.api-sports.io/football/teams/127.png,Serie A,70.0,168.0,94
10527,Caio Paulista,26,Brazil,False,Fluminense,Midfielder,27.0,1603.0,25.0,18.0,656.0,10.0,20.0,67.0,,33.0,20.0,9.0,2.0,8.0,25.0,88.0,180.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/10527.png,https://media.api-sports.io/football/teams/124.png,6.656521,3.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10527.png,https://media.api-sports.io/football/teams/124.png,Serie A,77.0,183.0,94
51466,J. Piquerez,26,Uruguay,False,Palmeiras,Defender,26.0,2235.0,35.0,21.0,1082.0,5.0,15.0,41.0,,17.0,22.0,22.0,8.0,37.0,58.0,115.0,224.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/51466.png,https://media.api-sports.io/football/teams/121.png,7.026923,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/51466.png,https://media.api-sports.io/football/teams/121.png,Serie A,81.0,184.0,94
53966,Breno Lopes,28,Brazil,False,Palmeiras,Attacker,23.0,310.0,4.0,7.0,132.0,4.0,5.0,8.0,,6.0,7.0,5.0,,,8.0,28.0,46.0,,1.0,0.0,,https://media.api-sports.io/football/players/53966.png,https://media.api-sports.io/football/teams/121.png,6.757894,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/53966.png,https://media.api-sports.io/football/teams/121.png,Serie A,79.0,175.0,94
106485,Maurício,23,Brazil,False,Internacional,Midfielder,32.0,1573.0,16.0,34.0,582.0,11.0,21.0,24.0,,10.0,28.0,6.0,,13.0,17.0,61.0,125.0,5.0,6.0,0.0,,https://media.api-sports.io/football/players/106485.png,https://media.api-sports.io/football/teams/119.png,6.968965,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/106485.png,https://media.api-sports.io/football/teams/119.png,Serie A,77.0,174.0,94
153454,Moisés,28,Brazil,False,Fortaleza EC,Attacker,37.0,2264.0,10.0,26.0,498.0,19.0,34.0,107.0,,57.0,21.0,9.0,2.0,8.0,18.0,111.0,260.0,3.0,7.0,0.0,,https://media.api-sports.io/football/players/153454.png,https://media.api-sports.io/football/teams/154.png,6.726470,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/153454.png,https://media.api-sports.io/football/teams/154.png,Serie A,80.0,175.0,94
195111,Gabriel Menino,24,Brazil,False,Palmeiras,Midfielder,27.0,902.0,18.0,15.0,548.0,7.0,20.0,16.0,,6.0,17.0,10.0,1.0,10.0,20.0,58.0,106.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/195111.png,https://media.api-sports.io/football/teams/121.png,6.916666,3.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/195111.png,https://media.api-sports.io/football/teams/121.png,Serie A,78.0,177.0,94
266267,Hércules,24,Brazil,False,Fortaleza EC,Midfielder,28.0,1361.0,16.0,14.0,532.0,11.0,24.0,25.0,,19.0,11.0,16.0,3.0,10.0,37.0,79.0,147.0,1.0,4.0,0.0,,https://media.api-sports.io/football/players/266267.png,https://media.api-sports.io/football/teams/154.png,6.923076,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/266267.png,https://media.api-sports.io/football/teams/154.png,Serie A,,178.0,94
279800,Vanderlan,22,Brazil,False,Palmeiras,Defender,13.0,647.0,17.0,9.0,258.0,3.0,4.0,3.0,,,8.0,13.0,1.0,19.0,17.0,29.0,58.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/279800.png,https://media.api-sports.io/football/teams/121.png,6.833333,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/279800.png,https://media.api-sports.io/football/teams/121.png,Serie A,74.0,183.0,94
279805,Fabinho,22,Brazil,False,Palmeiras,Midfielder,4.0,65.0,12.0,,41.0,,1.0,,,,,4.0,,2.0,3.0,3.0,10.0,,0.0,0.0,,https://media.api-sports.io/football/players/279805.png,https://media.api-sports.io/football/teams/121.png,6.533333,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/279805.png,https://media.api-sports.io/football/teams/121.png,Serie A,75.0,178.0,94
390,Tiquinho Soares,33,Brazil,False,Botafogo,Attacker,14.0,1239.0,16.0,10.0,336.0,21.0,37.0,24.0,,15.0,41.0,21.0,1.0,2.0,7.0,102.0,212.0,2.0,6.0,0.0,,https://media.api-sports.io/football/players/390.png,https://media.api-sports.io/football/teams/120.png,7.135714,1.0,0.0,0.0,False,,,1.0,0.0,,https://media.api-sports.io/football/players/390.png,https://media.api-sports.io/football/teams/120.png,Serie A,89.0,187.0,94
6078,E. Brítez,32,Argentina,False,Fortaleza EC,Defender,20.0,1800.0,20.0,11.0,557.0,2.0,6.0,12.0,,5.0,12.0,36.0,10.0,29.0,49.0,97.0,183.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/6078.png,https://media.api-sports.io/football/teams/154.png,7.055000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/6078.png,https://media.api-sports.io/football/teams/154.png,Serie A,72.0,178.0,94
9882,Zé Welison,29,Brazil,False,Fortaleza EC,Midfielder,27.0,1722.0,26.0,12.0,815.0,6.0,18.0,27.0,,17.0,16.0,39.0,6.0,36.0,35.0,106.0,207.0,,2.0,0.0,,https://media.api-sports.io/football/players/9882.png,https://media.api-sports.io/football/teams/154.png,6.888461,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9882.png,https://media.api-sports.io/football/teams/154.png,Serie A,83.0,177.0,94
9989,Felipe Jonatan,26,Brazil,False,Santos,Defender,26.0,2074.0,36.0,22.0,1084.0,5.0,14.0,43.0,,24.0,19.0,24.0,6.0,32.0,24.0,88.0,172.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/9989.png,https://media.api-sports.io/football/teams/128.png,6.933333,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9989.png,https://media.api-sports.io/football/teams/128.png,Serie A,76.0,176.0,94
