Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
9950,Rodrigo Freitas,25.0,Brazil,False,Chapecoense-sc,Defender,19.0,1660.0,45.0,2.0,916.0,3.0,7.0,,,,6.0,15.0,18.0,9.0,11.0,44.0,74.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/9950.png,https://media-4.api-sports.io/football/teams/132.png,6.935294,3.0,1.0,0.0,False,,188.0
10021,Douglas Borel,21.0,Brazil,False,Chapecoense-sc,Defender,7.0,320.0,15.0,2.0,120.0,,,8.0,,2.0,11.0,4.0,,2.0,7.0,23.0,39.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10021.png,https://media-4.api-sports.io/football/teams/132.png,6.514285,1.0,0.0,0.0,False,,
10187,Tiepo,25.0,Brazil,False,Chapecoense-sc,Goalkeeper,,90.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/10187.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,69.0,183.0
10209,Ronei,25.0,Brazil,False,Chapecoense-sc,Defender,16.0,1156.0,21.0,11.0,460.0,,3.0,10.0,,4.0,20.0,19.0,3.0,7.0,28.0,73.0,116.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/10209.png,https://media-4.api-sports.io/football/teams/132.png,6.873333,2.0,0.0,0.0,False,,175.0
10349,Jefferson,26.0,Brazil,False,Atletico Goianiense,Defender,13.0,920.0,31.0,7.0,399.0,,2.0,8.0,,7.0,6.0,7.0,1.0,6.0,13.0,37.0,59.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10349.png,https://media-4.api-sports.io/football/teams/144.png,6.790000,1.0,0.0,0.0,False,79.0,176.0
35142,Maurício,35.0,Brazil,False,Chapecoense-sc,Defender,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/35142.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,83.0,185.0
41233,Cleylton,30.0,Brazil,False,Chapecoense-sc,Defender,,20.0,1.0,1.0,3.0,,,,,,,,,,,1.0,2.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/41233.png,https://media-4.api-sports.io/football/teams/132.png,6.300000,0.0,0.0,0.0,False,94.0,191.0
54698,Rafael Ribeiro,27.0,Brazil,False,Chapecoense-sc,Defender,9.0,611.0,21.0,1.0,183.0,,1.0,,,,5.0,7.0,3.0,3.0,5.0,27.0,43.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/54698.png,https://media-4.api-sports.io/football/teams/132.png,6.514285,0.0,0.0,0.0,False,92.0,190.0
105501,Cris Silva,30.0,Brazil,False,Chapecoense-sc,Defender,24.0,1776.0,20.0,18.0,584.0,2.0,13.0,36.0,,17.0,33.0,19.0,4.0,15.0,32.0,102.0,183.0,1.0,1.0,0.0,,https://media-4.api-sports.io/football/players/105501.png,https://media-4.api-sports.io/football/teams/132.png,6.813636,7.0,0.0,0.0,False,76.0,178.0
134001,Airton,24.0,Brazil,False,Atletico Goianiense,Attacker,24.0,855.0,8.0,19.0,239.0,7.0,16.0,38.0,,19.0,20.0,19.0,,3.0,10.0,56.0,115.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/134001.png,https://media-4.api-sports.io/football/teams/144.png,6.628571,3.0,2.0,0.0,False,89.0,178.0
157147,Felipe Albuquerque,24.0,Brazil,False,Chapecoense-sc,Defender,20.0,1189.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/157147.png,https://media-4.api-sports.io/football/teams/132.png,,5.0,0.0,0.0,False,72.0,179.0
207758,Bruno Leonardo,27.0,Brazil,False,Chapecoense-sc,Defender,18.0,1355.0,34.0,5.0,740.0,1.0,4.0,6.0,,5.0,10.0,29.0,16.0,14.0,29.0,76.0,129.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/207758.png,https://media-4.api-sports.io/football/teams/132.png,6.905882,6.0,0.0,0.0,False,79.0,187.0
237670,Matheus Régis,24.0,Brazil,False,Atletico Goianiense,Attacker,9.0,205.0,3.0,,43.0,6.0,10.0,11.0,,8.0,6.0,6.0,,1.0,3.0,17.0,37.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/237670.png,https://media-4.api-sports.io/football/teams/144.png,6.655555,1.0,0.0,0.0,False,,
286962,Lucas Freitas,22.0,Brazil,False,Chapecoense-sc,Defender,17.0,1510.0,33.0,1.0,682.0,,2.0,3.0,,1.0,9.0,15.0,17.0,6.0,11.0,32.0,65.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/286962.png,https://media-4.api-sports.io/football/teams/132.png,6.805882,1.0,0.0,0.0,False,75.0,184.0
305025,Igor Pavan,23.0,Brazil,False,Chapecoense-sc,Goalkeeper,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/305025.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,70.0,180.0
306254,Mancha,22.0,Brazil,False,Chapecoense-sc,Defender,14.0,1090.0,25.0,15.0,470.0,4.0,11.0,14.0,,9.0,9.0,13.0,2.0,9.0,14.0,49.0,92.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/306254.png,https://media-4.api-sports.io/football/teams/132.png,6.892857,3.0,0.0,0.0,False,73.0,180.0
