Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
44814,L. Ferguson,25.0,Scotland,False,Bologna,Midfielder,31.0,2718.0,50.0,32.0,1746.0,20.0,39.0,29.0,,14.0,72.0,52.0,8.0,17.0,37.0,156.0,305.0,3.0,6.0,0.0,,https://media.api-sports.io/football/players/44814.png,https://media.api-sports.io/football/teams/500.png,7.235483,8.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/44814.png,https://media.api-sports.io/football/teams/500.png,Serie A,75.0,181.0
48079,J. Karlsson,26.0,Sweden,False,Bologna,Attacker,7.0,344.0,,5.0,126.0,4.0,5.0,8.0,,5.0,1.0,4.0,,3.0,3.0,9.0,29.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/48079.png,https://media.api-sports.io/football/teams/500.png,6.871428,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/48079.png,https://media.api-sports.io/football/teams/500.png,Serie A,70.0,171.0
48648,D. Ndoye,24.0,Switzerland,False,Bologna,Attacker,32.0,1776.0,,22.0,546.0,16.0,27.0,77.0,,34.0,57.0,29.0,1.0,10.0,30.0,128.0,264.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/48648.png,https://media.api-sports.io/football/teams/500.png,6.796875,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/48648.png,https://media.api-sports.io/football/teams/500.png,Serie A,79.0,184.0
162173,S. Iling-Junior,21.0,England,False,Juventus,Attacker,24.0,795.0,,20.0,347.0,4.0,9.0,21.0,,7.0,5.0,15.0,5.0,6.0,23.0,44.0,94.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/162173.png,https://media.api-sports.io/football/teams/496.png,6.830434,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/162173.png,https://media.api-sports.io/football/teams/496.png,Serie A,,182.0
311067,S. Castro,20.0,Argentina,False,Bologna,Attacker,8.0,238.0,,1.0,50.0,3.0,7.0,3.0,,2.0,7.0,7.0,,1.0,2.0,16.0,34.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/311067.png,https://media.api-sports.io/football/teams/500.png,6.825000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/311067.png,https://media.api-sports.io/football/teams/500.png,Serie A,80.0,180.0
319919,O. El Azzouzi,23.0,Morocco,False,Bologna,Midfielder,18.0,537.0,,6.0,389.0,2.0,2.0,3.0,,,7.0,14.0,2.0,5.0,12.0,24.0,64.0,2.0,2.0,0.0,,https://media.api-sports.io/football/players/319919.png,https://media.api-sports.io/football/teams/500.png,6.683333,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/319919.png,https://media.api-sports.io/football/teams/500.png,Serie A,82.0,189.0
418,S. Serdar,27.0,Germany,False,Verona,Midfielder,25.0,1664.0,,17.0,588.0,7.0,13.0,32.0,,18.0,18.0,40.0,7.0,20.0,51.0,109.0,220.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/418.png,https://media.api-sports.io/football/teams/504.png,6.836000,7.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/418.png,https://media.api-sports.io/football/teams/504.png,Serie A,75.0,184.0
711,S. Posch,27.0,Austria,False,Bologna,Defender,31.0,2418.0,47.0,22.0,1790.0,4.0,14.0,24.0,,11.0,12.0,30.0,8.0,18.0,77.0,134.0,257.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/711.png,https://media.api-sports.io/football/teams/500.png,6.922580,7.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/711.png,https://media.api-sports.io/football/teams/500.png,Serie A,82.0,190.0
867,G. Kastanos,26.0,Cyprus,False,Salernitana,Midfielder,26.0,1487.0,,28.0,560.0,10.0,18.0,24.0,,13.0,44.0,18.0,4.0,8.0,23.0,104.0,206.0,3.0,3.0,0.0,,https://media.api-sports.io/football/players/867.png,https://media.api-sports.io/football/teams/514.png,6.924000,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/867.png,https://media.api-sports.io/football/teams/514.png,Serie A,71.0,176.0
2822,D. Lazović,34.0,Serbia,False,Verona,Midfielder,32.0,1940.0,,31.0,531.0,14.0,24.0,24.0,,5.0,5.0,5.0,1.0,6.0,26.0,44.0,113.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/2822.png,https://media.api-sports.io/football/teams/504.png,6.687096,0.0,1.0,0.0,False,,,1.0,0.0,,https://media.api-sports.io/football/players/2822.png,https://media.api-sports.io/football/teams/504.png,Serie A,73.0,181.0
2998,Ł. Skorupski,33.0,Poland,False,Bologna,Goalkeeper,32.0,2880.0,,,881.0,,,,,,4.0,,,1.0,2.0,7.0,10.0,0.0,0.0,29.0,80.0,https://media.api-sports.io/football/players/2998.png,https://media.api-sports.io/football/teams/500.png,6.981250,2.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/2998.png,https://media.api-sports.io/football/teams/500.png,Serie A,90.0,187.0
30498,L. De Silvestri,36.0,Italy,False,Bologna,Defender,15.0,673.0,,,372.0,2.0,3.0,,,,6.0,3.0,4.0,6.0,10.0,25.0,36.0,0.0,2.0,0.0,,https://media.api-sports.io/football/players/30498.png,https://media.api-sports.io/football/teams/500.png,6.833333,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30498.png,https://media.api-sports.io/football/teams/500.png,Serie A,84.0,186.0
30553,C. Lykogiannis,31.0,Greece,False,Bologna,Defender,22.0,900.0,,9.0,450.0,4.0,10.0,7.0,,2.0,,12.0,5.0,5.0,11.0,29.0,67.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/30553.png,https://media.api-sports.io/football/teams/500.png,6.768181,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30553.png,https://media.api-sports.io/football/teams/500.png,Serie A,82.0,190.0
30827,M. Erlić,26.0,Croatia,False,Sassuolo,Defender,32.0,2626.0,,,1200.0,3.0,5.0,6.0,,4.0,26.0,30.0,16.0,28.0,37.0,122.0,211.0,0.0,1.0,0.0,,https://media.api-sports.io/football/players/30827.png,https://media.api-sports.io/football/teams/488.png,6.762500,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30827.png,https://media.api-sports.io/football/teams/488.png,Serie A,78.0,192.0
31098,F. Ravaglia,25.0,Italy,False,Bologna,Goalkeeper,6.0,536.0,,,183.0,,,1.0,,1.0,,,,,,2.0,2.0,0.0,0.0,3.0,14.0,https://media.api-sports.io/football/players/31098.png,https://media.api-sports.io/football/teams/500.png,7.166666,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/31098.png,https://media.api-sports.io/football/teams/500.png,Serie A,88.0,196.0
31099,N. Casale,26.0,Italy,False,Lazio,Defender,20.0,1557.0,49.0,2.0,1022.0,1.0,4.0,2.0,,2.0,6.0,24.0,16.0,12.0,15.0,46.0,104.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/31099.png,https://media.api-sports.io/football/teams/487.png,6.755000,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/31099.png,https://media.api-sports.io/football/teams/487.png,Serie A,84.0,191.0
