Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
41371,Fali Candé,26,Guinea-Bissau,False,Metz,Defender,25.0,1846.0,,7.0,765.0,7.0,10.0,10.0,,7.0,18.0,14.0,30.0,21.0,43.0,99.0,155.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/41371.png,https://media.api-sports.io/football/teams/112.png,6.844000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/41371.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,82.0,184.0
55319,N. Skyttä,22,Finland,False,Toulouse,Midfielder,8.0,112.0,,5.0,59.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,4.0,7.0,12.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/55319.png,https://media.api-sports.io/football/teams/96.png,6.833333,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/55319.png,https://media.api-sports.io/football/teams/96.png,Ligue 1,69.0,170.0
72457,A. Tosin,26,Benin,False,Lorient,Attacker,19.0,903.0,,7.0,191.0,3.0,9.0,25.0,,12.0,16.0,13.0,1.0,2.0,6.0,40.0,95.0,0.0,2.0,0.0,,https://media.api-sports.io/football/players/72457.png,https://media.api-sports.io/football/teams/97.png,6.578947,0.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/72457.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,75.0,179.0
96331,K. Kouao,26,Côte d'Ivoire,False,Metz,Defender,13.0,861.0,,6.0,323.0,1.0,6.0,13.0,,9.0,5.0,17.0,7.0,14.0,22.0,50.0,88.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/96331.png,https://media.api-sports.io/football/teams/112.png,6.816666,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/96331.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,65.0,173.0
158551,J. Mvuka,22,Norway,False,Lorient,Midfielder,7.0,195.0,,,36.0,,,11.0,,3.0,5.0,1.0,,2.0,5.0,13.0,30.0,,0.0,0.0,,https://media.api-sports.io/football/players/158551.png,https://media.api-sports.io/football/teams/97.png,6.450000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/158551.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,66.0,176.0
174703,T. Le Bris,22,France,False,Lorient,Midfielder,26.0,1514.0,,13.0,576.0,2.0,8.0,33.0,,16.0,10.0,7.0,3.0,12.0,35.0,68.0,131.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/174703.png,https://media.api-sports.io/football/teams/97.png,6.730769,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/174703.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,,170.0
200873,M. Bamba,23,Côte d'Ivoire,False,Lorient,Attacker,16.0,1149.0,,14.0,252.0,18.0,30.0,28.0,,11.0,14.0,22.0,1.0,2.0,14.0,62.0,160.0,3.0,8.0,0.0,,https://media.api-sports.io/football/players/200873.png,https://media.api-sports.io/football/teams/97.png,7.118750,3.0,0.0,0.0,False,,,1.0,0.0,,https://media.api-sports.io/football/players/200873.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,,
214310,N. Adjei,22,Ghana,False,Lorient,Defender,15.0,1243.0,,3.0,655.0,,3.0,5.0,,4.0,12.0,10.0,8.0,18.0,13.0,59.0,98.0,,0.0,0.0,,https://media.api-sports.io/football/players/214310.png,https://media.api-sports.io/football/teams/97.png,6.760000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/214310.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,,
276662,P. Pagis,22,France,False,Lorient,Attacker,3.0,167.0,,,59.0,1.0,2.0,2.0,,1.0,4.0,4.0,,3.0,10.0,17.0,29.0,,0.0,0.0,,https://media.api-sports.io/football/players/276662.png,https://media.api-sports.io/football/teams/97.png,6.933333,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/276662.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,70.0,181.0
368030,E. Kroupi,18,France,False,Lorient,Attacker,30.0,1076.0,,11.0,256.0,12.0,19.0,18.0,,12.0,8.0,16.0,,10.0,7.0,35.0,94.0,3.0,5.0,0.0,,https://media.api-sports.io/football/players/368030.png,https://media.api-sports.io/football/teams/97.png,6.700000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/368030.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,,179.0
