Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
2937,D. Rice,24,England,False,Arsenal,Midfielder,8.0,667.0,58.0,5.0,503.0,4.0,6.0,7.0,,3.0,4.0,3.0,4.0,13.0,18.0,33.0,65.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/2937.png,https://media-4.api-sports.io/football/teams/42.png,7.400000,0.0,0.0,0.0,False,84.0,185.0
5996,E. Fernández,22,Argentina,False,Chelsea,Midfielder,8.0,689.0,66.0,12.0,583.0,5.0,13.0,11.0,,6.0,13.0,8.0,3.0,4.0,13.0,37.0,80.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/5996.png,https://media-4.api-sports.io/football/teams/49.png,7.525000,3.0,0.0,0.0,False,76.0,178.0
13489,J. Durán,20,Colombia,False,Aston Villa,Attacker,6.0,67.0,3.0,1.0,29.0,3.0,5.0,1.0,,1.0,,6.0,,,2.0,7.0,19.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/13489.png,https://media-4.api-sports.io/football/teams/66.png,6.800000,2.0,0.0,0.0,False,73.0,185.0
18781,D. Gray,27,Jamaica,False,Everton,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/18781.png,https://media-4.api-sports.io/football/teams/45.png,,0.0,0.0,0.0,False,74.0,180.0
19004,B. De Cordova-Reid,30,Jamaica,False,Fulham,Attacker,7.0,439.0,14.0,3.0,122.0,3.0,8.0,6.0,,3.0,7.0,4.0,1.0,,8.0,22.0,41.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/19004.png,https://media-4.api-sports.io/football/teams/36.png,6.871428,1.0,0.0,0.0,False,68.0,170.0
19115,B. Peacock-Farrell,27,Northern Ireland,False,Burnley,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/19115.png,https://media-4.api-sports.io/football/teams/44.png,,0.0,0.0,0.0,False,73.0,193.0
19345,M. Bech,24,Denmark,False,Brentford,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/19345.png,https://media-4.api-sports.io/football/teams/55.png,,0.0,0.0,0.0,False,92.0,189.0
19495,N. Collins,22,Republic of Ireland,False,Brentford,Defender,8.0,639.0,48.0,2.0,453.0,,3.0,7.0,,6.0,2.0,3.0,1.0,12.0,9.0,38.0,56.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/19495.png,https://media-4.api-sports.io/football/teams/55.png,6.887500,2.0,0.0,0.0,False,,193.0
19599,E. Martínez,31,Argentina,False,Aston Villa,Goalkeeper,7.0,630.0,27.0,,241.0,,,,,,1.0,1.0,,,,2.0,3.0,,0.0,11.0,21.0,https://media-4.api-sports.io/football/players/19599.png,https://media-4.api-sports.io/football/teams/66.png,7.200000,2.0,0.0,0.0,False,88.0,195.0
19772,A. Connolly,23,Republic of Ireland,False,Brighton,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/19772.png,https://media-4.api-sports.io/football/teams/51.png,,0.0,0.0,0.0,False,,
123469,Z. Amdouni,23,Switzerland,False,Burnley,Attacker,7.0,470.0,12.0,4.0,109.0,6.0,10.0,21.0,,9.0,13.0,7.0,2.0,1.0,10.0,36.0,74.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/123469.png,https://media-4.api-sports.io/football/teams/44.png,6.928571,1.0,0.0,0.0,False,79.0,185.0
130423,B. Gilmour,22,Scotland,False,Brighton,Midfielder,7.0,436.0,52.0,11.0,388.0,2.0,5.0,3.0,,2.0,5.0,3.0,2.0,,7.0,15.0,37.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/130423.png,https://media-4.api-sports.io/football/teams/51.png,7.071428,1.0,0.0,0.0,False,60.0,166.0
263538,Y. Yarmolyuk,19,Ukraine,False,Brentford,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/263538.png,https://media-4.api-sports.io/football/teams/55.png,,0.0,0.0,0.0,False,72.0,180.0
