Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
6121,I. Machuca,23,Argentina,False,Fortaleza EC,Midfielder,12.0,542.0,12.0,16.0,175.0,7.0,11.0,44.0,,27.0,4.0,6.0,,3.0,13.0,47.0,93.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/6121.png,https://media-4.api-sports.io/football/teams/154.png,6.875000,3.0,0.0,0.0,False,,
6326,J. Lucero,32,Argentina,False,Fortaleza EC,Attacker,24.0,1641.0,8.0,10.0,244.0,15.0,32.0,16.0,,4.0,24.0,24.0,2.0,4.0,10.0,54.0,154.0,,8.0,0.0,,https://media-4.api-sports.io/football/players/6326.png,https://media-4.api-sports.io/football/teams/154.png,6.722727,2.0,0.0,0.0,False,63.0,179.0
9588,Guilherme,28,Brazil,False,Fortaleza EC,Attacker,22.0,857.0,9.0,12.0,251.0,9.0,13.0,26.0,,12.0,21.0,10.0,2.0,10.0,15.0,60.0,122.0,2.0,0.0,0.0,,https://media-4.api-sports.io/football/players/9588.png,https://media-4.api-sports.io/football/teams/154.png,6.700000,3.0,0.0,0.0,False,65.0,180.0
9714,Vinicius Zanocelo,22,Brazil,False,Fortaleza EC,Midfielder,6.0,75.0,10.0,,67.0,1.0,2.0,1.0,,1.0,,3.0,1.0,3.0,1.0,5.0,14.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9714.png,https://media-4.api-sports.io/football/teams/154.png,6.466666,1.0,0.0,0.0,False,,
10106,Pedro Rocha,29,Brazil,False,Fortaleza EC,Attacker,1.0,24.0,4.0,,4.0,,,2.0,,,,1.0,,,1.0,1.0,4.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10106.png,https://media-4.api-sports.io/football/teams/154.png,6.300000,1.0,0.0,0.0,False,74.0,180.0
10438,Romarinho,29,Brazil,False,Fortaleza EC,Attacker,11.0,280.0,12.0,7.0,143.0,3.0,5.0,34.0,,19.0,6.0,2.0,,1.0,1.0,27.0,61.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10438.png,https://media-4.api-sports.io/football/teams/154.png,6.633333,0.0,0.0,0.0,False,66.0,168.0
10506,Marinho,33,Brazil,False,Fortaleza EC,Attacker,14.0,913.0,9.0,1.0,46.0,1.0,2.0,3.0,,2.0,,2.0,1.0,,2.0,4.0,12.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/10506.png,https://media-4.api-sports.io/football/teams/154.png,6.650000,4.0,0.0,0.0,False,70.0,168.0
80166,Thiago Galhardo,34,Brazil,False,Fortaleza EC,Attacker,26.0,1571.0,10.0,18.0,344.0,19.0,37.0,38.0,,18.0,26.0,9.0,2.0,7.0,13.0,80.0,180.0,2.0,4.0,0.0,,https://media-4.api-sports.io/football/players/80166.png,https://media-4.api-sports.io/football/teams/154.png,6.833333,5.0,0.0,0.0,False,78.0,183.0
266267,Hércules,23,Brazil,False,Fortaleza EC,Midfielder,13.0,776.0,21.0,4.0,277.0,5.0,10.0,24.0,,16.0,7.0,15.0,2.0,4.0,26.0,54.0,103.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/266267.png,https://media-4.api-sports.io/football/teams/154.png,6.890909,1.0,0.0,0.0,False,,178.0
266658,Calebe,23,Brazil,False,Fortaleza EC,Midfielder,21.0,988.0,14.0,16.0,324.0,8.0,18.0,44.0,,24.0,35.0,10.0,,3.0,15.0,76.0,140.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/266658.png,https://media-4.api-sports.io/football/teams/154.png,6.742105,2.0,0.0,0.0,False,67.0,173.0
396358,Kauan,18,Brazil,False,Fortaleza EC,Attacker,1.0,10.0,3.0,,7.0,,,,,,1.0,1.0,,,,2.0,7.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/396358.png,https://media-4.api-sports.io/football/teams/154.png,5.700000,0.0,0.0,0.0,False,,170.0
405239,Alexsandro Amorim,18,Brazil,False,Fortaleza EC,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/405239.png,https://media-4.api-sports.io/football/teams/154.png,,0.0,0.0,0.0,False,70.0,177.0
6078,E. Brítez,31,Argentina,False,Fortaleza EC,Defender,24.0,2132.0,37.0,13.0,980.0,2.0,13.0,12.0,,10.0,21.0,29.0,20.0,24.0,31.0,123.0,211.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/6078.png,https://media-4.api-sports.io/football/teams/154.png,6.886363,10.0,0.0,1.0,False,72.0,178.0
6242,T. Pochettino,27,Argentina,False,Fortaleza EC,Midfielder,29.0,1786.0,16.0,37.0,529.0,17.0,31.0,44.0,,26.0,15.0,16.0,4.0,14.0,33.0,85.0,183.0,2.0,2.0,0.0,,https://media-4.api-sports.io/football/players/6242.png,https://media-4.api-sports.io/football/teams/154.png,6.933333,1.0,0.0,0.0,False,75.0,178.0
6637,G. Escobar,26,Argentina,False,Fortaleza EC,Defender,9.0,461.0,21.0,3.0,219.0,1.0,3.0,7.0,,5.0,5.0,15.0,2.0,12.0,15.0,34.0,61.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/6637.png,https://media-4.api-sports.io/football/teams/154.png,6.733333,4.0,0.0,0.0,False,70.0,171.0
9747,Lucas Crispim,29,Brazil,False,Fortaleza EC,Midfielder,12.0,400.0,22.0,12.0,281.0,,4.0,5.0,,2.0,6.0,5.0,1.0,1.0,7.0,22.0,41.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9747.png,https://media-4.api-sports.io/football/teams/154.png,6.754545,0.0,0.0,0.0,False,72.0,178.0
9882,José Welison,28,Brazil,False,Fortaleza EC,Midfielder,18.0,1056.0,26.0,12.0,504.0,3.0,11.0,16.0,,10.0,14.0,23.0,2.0,9.0,31.0,79.0,136.0,2.0,1.0,0.0,,https://media-4.api-sports.io/football/players/9882.png,https://media-4.api-sports.io/football/teams/154.png,6.981250,6.0,0.0,0.0,False,,177.0
10052,Marcelo Benevenuto,27,Brazil,False,Fortaleza EC,Defender,11.0,990.0,31.0,1.0,391.0,,3.0,2.0,,1.0,8.0,13.0,8.0,14.0,12.0,53.0,92.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10052.png,https://media-4.api-sports.io/football/teams/154.png,6.630000,3.0,0.0,0.0,False,78.0,180.0
