Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,league_strength,Weight_kg,Height_cm
100885,S. Panmarchya,25,Thailand,False,Prachuap,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/100885.png,https://media-4.api-sports.io/football/teams/2791.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/100885.png,https://media-4.api-sports.io/football/teams/2791.png,Thai League 1,56.8,66.0,178.0
324280,A. Khaoprasert,22,Thailand,False,Police Tero,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/324280.png,https://media-4.api-sports.io/football/teams/2775.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/324280.png,https://media-4.api-sports.io/football/teams/2775.png,Thai League 1,56.8,70.0,180.0
332920,P. Phasook,22,Thailand,False,Sukhothai FC,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/332920.png,https://media-4.api-sports.io/football/teams/2783.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/332920.png,https://media-4.api-sports.io/football/teams/2783.png,Thai League 1,56.8,58.0,166.0
347493,S. Koomgun,34,Thailand,False,Police Tero,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/347493.png,https://media-4.api-sports.io/football/teams/2775.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/347493.png,https://media-4.api-sports.io/football/teams/2775.png,Thai League 1,56.8,81.0,184.0
351301,P. Wannabutr,19,Thailand,False,Buriram United,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/351301.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/351301.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,64.0,179.0
404406,M. Klipkaeo,24,Thailand,False,Uthai Thani,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/404406.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/404406.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
404630,S. Wongpanich,18,Thailand,False,Uthai Thani,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/404630.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/404630.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
427019,K. Ryberg,19,Thailand,False,Uthai Thani,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/427019.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/427019.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
8770,K. Thamsatchanan,33,Thailand,False,Muangthong United,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/8770.png,https://media-4.api-sports.io/football/teams/2786.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/8770.png,https://media-4.api-sports.io/football/teams/2786.png,Thai League 1,56.8,85.0,185.0
48947,S. Yodyinghathaikul,24,Thailand,False,Chiangrai United,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/48947.png,https://media-4.api-sports.io/football/teams/2771.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/48947.png,https://media-4.api-sports.io/football/teams/2771.png,Thai League 1,56.8,69.0,167.0
